id,x,y
15525,-106.25157,3.0622642
15310,71.12201,2.9481747
19202,55.453335,13.416921
17569,-22.048962,-183.28064
11996,99.25232,-45.935028
5097,76.01057,-5.5050836
19504,63.33536,1.9525579
7182,77.7283,-97.35731
17343,51.235977,39.616688
3448,129.27843,42.652256
8355,-78.812935,54.16462
15470,-78.81102,52.86918
9358,-48.01514,-89.059135
15296,110.44204,-155.73158
6754,-40.027645,85.73434
5399,-45.367966,56.30853
3254,-159.16519,68.78481
15615,-158.88908,69.72549
19248,-0.056228,-77.14959
4373,94.48448,119.35308
5557,-60.32889,41.045055
18971,101.577484,74.91555
7470,-101.89481,-83.242935
20466,4.827544,25.108534
12530,-160.66855,76.172966
8813,-160.41359,75.66347
15694,-119.60642,75.121056
16288,-119.964,74.9322
16111,-83.878296,38.50536
2818,-41.46398,53.306057
8421,-47.80066,31.980108
15933,-35.257336,97.899666
17499,-109.711876,-133.51747
11274,77.888084,-66.58873
7949,47.418926,-104.125534
9997,-42.89403,-94.71194
6432,-12.832011,-103.58751
13231,-58.636723,52.574722
17519,-58.299217,-82.90001
7514,-48.977135,-92.734604
9528,-8.044586,-173.5773
10186,-5.812262,-175.12897
12271,124.7514,63.457443
15056,89.67084,3.7800956
4747,-48.565754,-122.62245
7743,123.67986,100.241
15476,-72.7062,1.0640115
8756,-163.51346,111.70913
5402,-164.0204,111.48356
12189,56.987743,30.50514
9181,-67.31817,99.00621
13195,-93.80314,19.29401
20366,-1.996946,-9.65852
8422,-44.851017,100.88352
16055,-44.561695,100.60063
10839,6.4545236,-32.703102
3603,-99.94728,-39.647335
11044,110.40215,-13.007452
15743,-57.41777,99.312904
17239,57.522404,8.055184
11011,70.66769,105.99632
11810,127.83683,72.25728
14852,124.82282,74.136475
16098,-65.39455,-2.7032092
4045,156.64966,20.844566
20493,-82.38407,42.49309
19603,129.23396,-19.057108
15205,-2.9696279,-9.847737
6696,-73.79184,64.51672
15702,-94.98538,31.870157
19421,71.40675,2.695792
19362,103.51041,121.56268
11190,38.53875,-117.105515
20383,57.95634,6.0243487
14466,-62.834644,-43.8193
15254,108.10443,2.4682875
7222,107.06698,2.812185
11888,-158.1881,-86.46629
4372,51.71063,-118.223694
5391,-141.63185,48.31634
13046,-141.39996,48.167038
13161,-157.57697,120.60454
9056,-157.68271,120.56921
11006,27.694506,97.60069
8408,-81.80283,39.38603
20102,20.94112,-85.45969
9112,-124.29128,68.62741
9103,-124.1451,69.53231
13574,163.71349,-22.022547
9876,-78.62136,-124.75198
8373,-46.76674,97.96438
3463,87.926216,-40.41461
13918,87.98022,-40.654434
18950,70.90676,3.3302994
11039,145.06479,-56.315704
5958,44.393757,178.74184
11867,-20.451088,-41.133232
11451,-143.91869,-63.57224
13609,59.477463,8.462161
8094,-125.85201,-11.25564
13819,86.41108,99.83505
7694,-115.12103,-135.70862
10933,23.881489,-57.38862
16580,23.876686,-57.348667
16607,-114.47608,-36.880013
14155,101.60855,119.400986
17096,156.33986,-11.8760195
19701,-2.4251986,-38.552578
6423,65.98217,27.953014
11995,58.893074,-37.5558
10091,-97.28704,-107.66515
9740,-96.97546,-108.67724
17159,69.41961,-34.330708
12181,32.141872,-30.712002
9930,-101.909004,-99.47507
16024,-42.54717,109.571144
3238,-99.96308,87.06149
5760,30.66223,97.23078
11874,41.33713,-32.922466
13650,-60.236217,-48.158302
11716,72.120445,104.4161
13619,-22.421116,-51.577072
11466,75.34926,28.070993
11954,66.52912,-33.796803
7679,-50.19722,-91.55464
7511,-50.164715,-91.76278
12643,-53.660824,97.75135
8013,-55.66579,-39.971367
6225,35.55858,-94.04856
8415,-156.95685,39.421288
19946,57.478523,41.2374
18993,-9.829456,-90.788536
3113,8.052205,30.764261
18824,90.693535,66.94964
10032,-78.93862,-107.693054
13476,60.493587,-40.155106
1321,24.142977,134.28346
20092,84.56978,62.724606
15520,-94.178024,58.187977
15652,-117.968025,77.12559
3932,95.662766,-18.49414
6834,-75.956375,79.647316
13100,-115.15818,27.310364
7618,-117.231224,-45.536434
9244,-79.43312,-109.9294
8085,99.43548,118.95969
10771,104.81133,-0.5171231
20303,179.78203,7.4502387
13247,-39.497814,88.2846
7235,-7.833222,-105.37099
4665,-4.802356,-192.05849
11590,37.184807,30.513344
13910,-14.744352,-46.36408
12022,126.700554,72.87592
13595,-136.2103,-8.245536
18448,61.907997,2.1607356
37,37.554985,153.71117
17574,1.8484187,-202.0013
9053,-37.2532,98.95428
15311,-133.03973,-50.22769
16629,-132.67198,-50.72338
11337,48.32152,46.70338
11049,78.067,75.104836
11173,95.48618,-48.124805
14129,95.91344,-47.89626
2379,127.885735,13.767387
15248,127.35686,13.053459
11008,-143.08282,-63.53881
4680,-52.17823,-96.52759
7526,-52.294632,-96.981895
3141,-162.74608,-91.63758
13857,38.385574,-14.221101
1556,37.127632,199.42659
8902,-63.270763,38.84607
3954,44.628357,179.25139
7529,-46.21789,-90.22745
7502,-46.15072,-89.70777
188,82.881226,-22.71871
12611,-51.364986,102.396065
15456,-50.65631,103.07781
6671,-157.61116,117.95735
20577,-53.467075,26.773796
619,45.86792,179.13159
9012,-181.45357,62.879272
14931,151.8514,59.495388
8376,-101.1523,-35.56314
10087,-77.576,-123.05567
19148,128.85971,98.15999
4913,143.26501,-19.325502
12170,152.84167,52.27809
5049,-19.289173,-56.588924
14450,-18.405552,-38.697956
15132,-11.332258,-73.15509
16685,-166.94815,-57.79073
13374,87.969574,22.381351
4281,32.56323,71.373276
8413,-67.32028,69.64834
17444,-98.72199,-41.189323
8980,-71.396194,-11.269148
11981,-58.704266,-49.500492
9451,-112.56096,-134.26985
6505,-175.175,-49.0247
11338,-173.81221,-50.118126
15484,-165.5853,-4.1278586
32,84.16494,-19.704578
6995,130.71504,-61.653305
11588,80.386635,-54.902557
17204,42.13747,3.0316753
10259,123.64093,-22.188025
5615,-45.988735,58.315624
10396,61.27949,39.052788
11299,83.027145,-92.428345
14675,152.9982,58.318493
15669,-59.758816,101.38033
3895,35.62508,200.7851
10345,77.88579,-66.58168
6128,156.99312,-73.769806
14864,158.7227,-72.49169
5621,-55.032913,91.180855
12165,69.098564,-62.883343
15079,118.32385,25.140009
4265,118.81699,25.526121
17039,42.975845,-56.45192
2381,93.077415,-19.868515
59,93.522385,-20.646975
12664,-46.97484,98.40953
11928,50.732426,42.078148
6994,167.37798,-27.995678
10704,-174.69955,-54.034428
8788,-162.43414,70.339714
12986,-161.49059,70.360695
7751,91.51329,24.508314
9356,-43.837196,-93.69463
16342,-120.766716,75.75277
20112,128.58745,13.773169
13722,142.798,-25.715439
10937,-50.870216,-41.494972
10954,-176.53531,-56.76022
15168,31.853172,-31.023827
9881,-102.5047,-81.416695
7568,-102.41241,-80.46401
8897,-54.605873,60.997723
19346,42.6838,-25.798513
13642,153.01028,64.46828
3588,-2.7737958,-41.74218
3134,58.723793,32.527916
3346,-132.99324,43.278534
12180,132.31525,-47.472424
11598,96.6195,115.81079
8257,-94.044,59.87938
6866,-131.22044,3.8350594
3268,-135.21974,7.9361925
17232,153.33473,60.595417
6528,70.7027,102.01504
20258,33.204433,69.48698
6813,-99.84233,12.715841
8923,-153.546,47.70263
1547,-153.16031,47.281727
15325,-0.34342366,-21.687592
7956,-0.32653168,-21.688684
7301,18.0459,31.728163
15531,-160.73285,79.46126
8470,-130.92325,110.5129
19173,46.968494,-120.17429
11755,49.41854,-117.7679
7792,159.53273,22.153004
1930,-108.93967,3.8718503
9845,-21.955702,-185.94493
19890,39.718723,-104.3171
19512,13.221341,28.450516
17155,-3.2391112,-38.32632
2637,114.61498,-43.259174
20543,-135.8251,104.66433
14751,19.65482,-8.477729
4923,20.518148,-8.737013
14636,42.971943,-26.422726
11530,169.46048,0.9136931
11477,170.15637,1.4297215
16481,30.687187,72.55237
4374,42.36072,-56.188698
2572,106.753235,1.1960875
3390,106.86551,1.223262
13130,-46.56147,106.659645
9136,-46.189198,106.54286
8866,-165.36555,48.475254
6941,-19.396528,5.099854
7362,107.52264,20.962696
7290,106.93415,20.956024
13053,-150.56812,66.51143
8079,170.91241,1.9076906
18668,172.25516,2.429447
19390,71.885574,108.864075
10694,12.616777,2.7146597
7104,29.788479,-101.33135
1237,6.478284,-195.67007
10052,5.62233,-195.44763
9623,-115.40525,-142.77628
4790,-23.033306,-186.01886
14793,146.40685,-20.337658
446,44.807346,177.8432
17671,-95.18259,-63.816093
10717,18.604605,31.83259
5603,-144.63507,48.267044
2150,80.452255,-12.833638
15262,122.8029,74.419846
12346,-124.64814,76.59606
7770,59.318707,8.577412
13977,-0.37488702,32.35593
16945,-20.18183,-11.312368
14030,-174.84412,-56.643414
7336,44.861702,-4.309519
11900,30.63019,82.22314
14980,30.636484,82.13938
5954,32.13803,167.28429
5677,46.346355,-59.755672
19220,45.00585,-58.70675
5423,-101.0571,45.103127
13265,-100.93017,44.899754
1653,-90.28715,86.896095
16251,-91.139206,84.5613
2549,-159.29248,-92.15584
17373,98.66713,-14.834854
20094,14.437077,33.234493
398,33.68174,169.99103
8437,-106.27256,39.934113
17254,143.93811,-23.793001
9505,-44.098408,-121.32168
7710,-44.139214,-123.233795
6224,63.997528,89.11989
13933,151.19643,57.821434
5024,130.77171,-46.971237
14384,130.9624,-47.026554
6201,-2.8428948,-88.25937
11806,144.82059,67.07096
11892,144.80173,67.09045
12390,-60.93487,44.010048
19428,120.97945,35.174294
11814,90.75803,-148.7573
7016,125.63063,58.73372
11668,-0.45729634,-74.78327
16806,39.858906,-110.18594
4595,47.791634,-30.462317
8615,-136.42584,110.55973
8988,-136.43318,110.58968
12121,147.26804,56.530174
14846,-9.77782,-99.72839
17229,123.06116,43.486565
7019,4.882091,-21.04255
9702,-12.567334,-191.28781
12874,-62.252716,-3.3915443
12505,-60.439487,-3.0487983
8245,-67.84164,28.761858
9911,-101.61835,-103.99511
14115,-126.1598,-10.341575
6076,114.789375,-63.0157
18769,39.56772,-78.28603
7976,99.51113,-72.519875
13661,120.08539,-5.136979
7925,120.104645,-5.0979376
16043,-141.44135,103.206184
19834,28.19538,100.217575
5424,-105.87289,44.817856
13730,142.36852,-0.5697627
12667,-94.97828,31.206047
1562,35.484978,199.52364
11260,92.83768,-148.83876
16032,-65.53519,34.61749
15481,-59.64925,-5.0432935
7851,96.192314,118.64481
64520,39.029144,162.09097
17362,-18.65515,11.807325
18606,156.13997,24.281595
18736,-12.46913,-73.5667
14955,69.34783,97.57316
14585,54.79927,-28.362982
11791,122.66675,98.81638
2746,43.92245,180.83707
16992,-20.761555,11.415424
17479,-101.54425,-78.424675
74,104.87769,-145.46556
14510,65.90577,47.998264
8993,-75.05988,27.710825
7297,-19.696915,-51.947025
19145,107.713776,-75.25063
15035,43.649807,1.8436329
9415,-45.01017,-122.2951
10897,-173.89206,-50.221237
12329,-46.67979,92.38267
19311,93.79326,-60.20871
13113,-71.58838,1.4198529
9748,-109.59047,-137.73932
11403,-7.8857775,-21.771492
10599,30.500723,95.01706
13670,121.86847,-4.7173595
15426,-95.73731,42.860443
12719,-60.080784,-9.918984
15150,100.99896,-75.68005
2830,-122.30265,3.4658825
13984,164.81728,-22.802172
11160,30.581652,99.25395
6437,55.566208,-118.05503
9209,-70.87932,-8.21368
18804,95.14018,-152.0666
13806,80.16005,39.74793
7660,-61.268307,-85.144554
9270,3.4299793,-198.1498
16195,-46.495274,44.588345
1914,34.310192,170.11018
7498,-111.0209,-117.920395
7606,-112.98479,-122.82325
6913,111.22842,-20.344019
3996,111.169,-20.437105
13668,122.41639,-3.3054357
6197,120.477875,-36.549232
15152,120.330345,-36.621864
9030,-52.114716,51.93305
14828,57.262577,6.2746215
12186,26.921745,-42.701687
15632,-143.33412,104.49351
16564,86.35764,99.83759
15245,30.807035,94.92921
12631,-124.11675,81.414276
15443,-124.00209,80.83641
8299,-146.91328,107.81807
17071,-85.5406,15.775067
15410,-128.87486,35.40756
14007,110.451256,-150.62804
1472,38.771954,161.87099
9581,-16.778927,-174.87119
18678,-109.56523,-42.16358
11581,-110.14407,-42.421516
17441,45.590908,-112.84831
10993,-16.48633,27.362236
11139,-98.62145,-26.073448
7453,145.51471,-14.671236
19259,-157.93988,-87.7217
14440,76.07996,-65.947136
1649,44.927475,180.07234
10235,-109.57213,-138.44069
8782,-94.647316,7.946106
16926,3.6280563,31.713938
19739,77.80237,13.507861
9548,38.331615,142.29372
9860,-8.000834,-185.41512
18714,8.69634,31.023178
17078,17.55254,-81.43931
5586,-73.59196,26.003382
10007,59.14433,-1.5746622
8434,-96.28552,80.31715
14312,68.579025,-62.154087
12066,-100.87223,-29.25527
13274,-126.021805,78.25508
12356,-92.09079,11.531291
17060,-0.878626,-72.85356
9583,-94.35258,-58.595016
4366,151.84477,56.570045
11615,104.429726,125.90969
376,104.637314,-155.30745
15895,-159.97183,75.11487
16229,-129.28351,2.816877
13749,62.25672,-67.991295
15796,-82.08113,35.24218
20242,64.237885,58.08693
10004,-42.657173,-93.44699
7944,124.55687,102.99819
11677,-158.19942,-87.789696
8755,-137.56523,98.5206
15540,-55.98075,105.37073
16912,61.939075,11.0246935
12762,-109.83421,37.020523
19250,152.27507,59.91924
4211,72.626625,15.402471
8331,-141.99081,101.42227
18446,170.70891,2.236192
14329,98.25055,120.137405
5486,-161.45961,-11.483318
12736,-162.53313,-9.819381
19460,150.79805,-68.154175
8377,-97.02256,57.269596
3608,0.16437161,-200.42694
9316,-2.1164048,-199.55914
9044,-77.66126,36.984745
6677,-75.24259,82.690125
13629,150.95874,-71.78183
20072,150.58879,-71.22958
11967,126.46559,-17.543026
2857,-82.97507,67.61973
8450,-82.95833,67.66104
11690,94.03995,19.61867
4434,-95.14357,-63.372173
6183,93.29737,-147.73239
18459,-62.09612,-38.907722
3857,102.107124,47.49907
12046,-138.98402,24.946348
5532,-138.78426,24.81771
12015,104.410095,-0.54812
8919,-146.12193,63.229
16294,-91.24073,22.3017
8965,-125.43357,73.281586
8907,-126.04572,74.60911
12876,-20.644638,149.7247
12428,-62.764942,-4.442108
7291,70.58467,-25.447262
8121,-21.780807,16.249674
20035,-21.707777,16.083399
4015,85.763954,-54.771935
19193,60.583275,2.3172297
14258,-10.207053,-73.57593
12033,163.99608,-23.339376
13024,-106.86274,39.966022
8527,-29.985111,139.90802
9692,-0.75955915,-181.20062
10928,38.69947,-105.70327
13957,61.448383,10.313386
11273,129.51656,42.518982
7610,-102.17939,-112.7301
9247,-101.13636,-112.77157
16162,-49.832336,27.349768
16477,102.96342,59.37469
15579,-59.012806,103.548965
1781,3.9450853,-196.66129
10836,11.064437,-11.403732
7163,122.14419,35.71959
7683,-39.227314,-80.558655
17210,21.097425,-9.163139
15821,-151.55898,66.57254
11548,113.81231,-62.355396
18531,17.232512,-61.85095
14504,17.233974,-61.378063
6222,24.944984,50.720726
11231,25.120518,50.913696
12860,-57.516483,70.41982
18453,122.58834,74.56681
14075,-5.134789,-104.336494
12733,-27.175076,148.80164
19257,60.840885,-28.738977
6597,-33.225426,47.99654
18441,-33.239376,47.99211
14451,-16.80175,-37.193195
7580,-116.45766,-140.61653
13830,-12.052257,-73.78837
19893,126.42636,99.54475
18775,-126.21795,-7.493628
7891,29.365705,88.87952
13685,29.364183,88.858215
9216,-41.4855,-122.884155
4469,120.00729,-147.4369
9075,-88.46425,14.58145
15757,-147.86508,116.27139
7992,109.47479,-141.1905
10994,124.0176,62.476883
13773,114.4747,-148.58131
16319,-82.556046,44.183216
2520,-59.93905,-82.06076
3043,66.606735,-3.819552
6904,-26.698694,142.9444
12550,-131.11739,112.30323
4661,-96.96668,-91.44818
5410,-25.918732,139.84564
13720,29.062225,-53.36467
16137,-93.89525,18.721342
111,144.71306,-42.016483
12454,-157.99356,56.698
7047,142.75124,-20.760237
1242,41.326763,159.08554
19962,32.691765,15.250252
11591,45.989685,-121.47755
19139,77.5245,72.190895
1800,-96.087074,65.9559
1879,-96.00933,65.93986
12137,29.76958,-101.40272
14598,101.258804,118.41134
65102,128.4931,-14.993323
18663,85.11259,59.97043
14591,49.10372,-118.984726
4778,-42.261528,-124.43186
12143,-159.36015,-5.529413
16868,153.39398,58.557503
14882,74.961555,94.6763
2498,-59.91336,-81.92602
4179,-0.68383735,-73.48796
7932,153.19084,62.256992
14822,143.70354,-0.45192662
3742,47.831867,-6.6434016
10130,79.06777,94.03799
1831,-160.19423,-86.013725
151,-98.467545,-113.81745
8660,-59.326214,-8.728129
20524,-140.35728,33.54731
12435,-99.40723,-21.043907
5563,-137.09752,118.62924
19244,-138.34856,-55.8048
15835,-143.20967,117.239204
7380,8.721928,-9.273966
9575,-0.225397,-203.18073
17031,17.031853,30.446228
15261,14.456453,24.237707
1677,23.228046,134.11772
1675,23.519213,134.64194
9073,-39.150818,79.824356
12653,-128.1772,2.9248545
8193,-160.77036,79.89433
13887,74.23897,102.82156
7091,42.737896,4.3510046
9826,-82.1432,-113.65149
9914,-83.87002,-112.7441
6508,-2.9722548,-29.101782
15217,-11.693089,-97.88161
16763,124.36969,75.80847
11554,30.156218,92.88271
8894,-167.7907,-9.073825
14541,159.62814,64.345695
4922,21.947289,23.341837
8425,-131.03926,29.006144
12003,38.37766,-13.980936
10926,38.361263,-13.690327
8942,-69.02149,48.88365
16852,49.354965,88.290886
5773,49.354107,88.291145
15491,-146.76984,33.84911
3431,85.63443,-22.528967
18462,-21.466154,-11.35028
3836,-101.44509,-76.882126
11937,105.43892,44.429413
12076,39.395664,1.5548458
9110,-146.85234,114.266365
15778,-134.62827,106.79462
13608,2.9223833,11.673898
9250,-116.14424,-139.68742
14576,146.17433,0.94899774
15779,-56.850895,110.90496
9833,-100.77469,-92.80568
2042,-100.67307,-93.46548
16857,150.72166,-10.837185
18724,107.91636,-72.1925
13549,58.297413,8.722848
4574,90.22121,118.906555
16660,115.11724,-40.11393
16428,0.704552,36.742325
9192,-90.826096,13.295881
12830,-55.75781,70.54551
14630,58.828487,31.458248
8047,99.67519,104.71119
12922,-64.02405,-9.135891
7377,82.17634,-12.394065
18466,-142.23259,27.111326
3815,34.833046,-110.99596
19525,43.754944,-26.393896
16312,-60.32335,100.78977
11206,37.802998,-126.77209
20042,37.77663,-126.76783
5579,-59.046833,111.77086
14589,155.12654,-13.621624
8112,85.48722,48.208584
13431,85.425064,48.37406
12430,-92.58919,9.0397625
16799,-0.28137508,-77.255905
17445,-86.24429,-114.55025
19300,49.892216,47.308357
16002,-162.02025,73.484795
16738,67.6643,-34.3584
12928,-82.6579,40.944454
2860,-108.210464,0.29614455
12527,-108.61392,1.0573553
3252,-154.87192,65.06581
20564,-154.71938,65.525
7057,120.50553,-143.65672
20161,120.209724,-143.92416
13829,69.1888,94.75362
11802,-173.34508,-53.761127
14564,80.387054,67.49834
15767,-146.40953,48.995132
11517,4.4928656,-8.086786
14223,146.77737,-73.06489
15571,-144.66722,4.758121
15121,42.06839,-78.30199
12607,-75.07624,-4.593826
14177,101.909676,-143.66333
16567,60.14421,39.185623
9369,-42.2379,-82.86086
16385,81.3391,-96.049286
14251,78.86016,-92.13445
9095,-162.12524,33.9487
1503,39.27445,161.38753
10160,-96.13485,42.910366
17550,-71.22321,-111.22536
9474,-71.29312,-111.40592
14903,67.55701,-33.120144
14687,149.6993,50.757496
15335,75.85623,104.19589
6405,86.603775,-24.646404
10405,125.78569,91.72646
15629,-131.54462,35.20002
12323,-63.066525,37.446377
10625,159.06313,60.59767
17400,-118.46767,-26.818415
17486,-111.90609,-119.242615
9301,-112.29921,-119.147484
5407,-87.92244,69.11774
16246,-87.85558,69.554085
1489,30.59672,170.22453
7629,-88.00099,-64.90161
16698,86.365654,99.8369
18646,109.32855,-151.85974
18692,56.42715,-18.48836
10058,-10.102502,-185.69218
8169,90.851364,44.133022
7569,-116.448204,-138.93704
10147,-79.96405,-122.63837
11377,-112.404884,-39.694717
16506,-111.789764,-39.854504
8448,-132.1946,36.437122
6296,73.63395,-62.26445
13758,154.80617,61.36414
9913,-113.045616,-127.825386
5962,30.292942,169.1626
9886,-107.23123,-122.6388
14045,78.091324,39.53754
11723,20.535387,-8.449832
4763,-93.98183,-145.35373
17646,-94.55493,-146.3598
5600,-50.712257,31.716196
13273,-67.87736,52.729713
8974,-64.53915,48.563244
15472,-71.4883,26.758177
16818,-51.72954,-49.925205
8562,-112.88062,29.683666
10922,-125.22654,-10.3018875
14606,86.536644,-56.26165
3912,27.485777,133.43779
10269,-119.174644,-28.692013
20553,-124.01241,80.73303
13546,99.70367,-18.469318
13300,-54.62619,49.937737
13065,-123.8007,71.40461
9865,-4.6308837,-190.01451
16406,-45.29888,46.37423
3484,-161.74945,-87.1593
9026,-49.69228,46.949753
4166,85.55881,55.82944
6320,-66.656586,46.95254
2607,-99.48538,62.01759
9187,-100.17412,62.777985
5668,57.46371,13.383202
17047,57.49036,13.422648
4707,-44.403553,-85.64875
14932,139.3824,-22.145407
14390,74.407196,-85.28542
11100,75.225006,-85.71883
18581,159.7062,22.30882
20253,128.58838,33.00589
122,125.47727,93.41998
13406,123.601204,50.835835
12877,-84.60013,64.85682
3856,41.94021,-0.88672554
4692,-45.8597,-95.23125
8062,26.971146,166.32828
14020,136.00839,21.414703
9494,3.7984197,-189.64668
17571,3.7450044,-189.6641
13328,36.9324,-110.09969
9398,-118.31448,-30.703642
5003,132.53778,-33.59901
12369,-167.23552,60.488243
17572,0.4747402,-180.37329
9709,-22.181557,-184.66165
6181,103.143745,60.21219
4789,-79.04176,-93.90442
4538,-78.59841,-94.85281
6678,-29.773336,140.71149
10830,82.951454,90.39635
12524,-101.18374,-35.396263
4500,91.51403,23.298405
12637,-58.72124,-4.2566786
15677,-78.07812,23.141815
5571,-78.528046,22.712843
12566,-26.105503,155.58626
19809,152.65468,58.111996
11500,63.484,59.868668
12366,-31.134832,153.27351
9200,-52.32237,59.073452
19991,114.39378,30.92456
14560,-134.16415,-50.778286
12306,-37.739513,83.193924
13010,-37.649994,83.87123
15139,-12.7560835,-59.00096
14677,72.74768,-67.99013
17236,131.91045,-14.703639
5872,44.523655,175.43791
1720,-24.922977,172.39352
3450,113.046844,-44.42671
50,112.87158,-44.416355
13201,-101.02966,45.925167
12656,-101.06078,45.689377
12083,116.11558,-41.427788
17622,-80.85947,-86.152176
9666,-75.536095,-115.672386
8871,-48.320995,37.15838
9175,-47.05849,104.563614
5436,-20.78861,150.9191
7408,-162.40611,-89.20395
10452,-143.69923,-62.4226
12584,-65.41902,98.84885
10169,2.0928075,-173.58441
7317,87.18951,2.8599772
4781,-45.294586,-120.65784
19285,101.84292,-81.78143
13280,-82.49178,25.31329
11432,-174.28725,-53.873917
8146,37.931484,4.9087605
11135,8.561921,-17.882874
20397,72.56594,96.65079
9525,-6.6045322,-183.22322
4761,-99.00936,-102.12389
14726,29.73624,-52.023277
17324,152.00778,-70.58958
13855,91.4647,112.342224
15244,179.01991,4.9069567
11683,122.35279,39.264824
11679,111.08995,-141.20834
15674,-24.041822,146.61957
6383,17.838327,-24.035337
4454,17.8426,-24.782486
10145,-108.85151,-136.9851
8362,-28.69763,145.5245
8074,121.48117,85.98756
16302,-78.610954,29.10399
2901,95.24566,-47.89404
10381,95.63456,-49.078148
12517,-142.06076,107.63593
8366,-46.726387,18.273432
9844,-10.260231,-178.18686
11901,-11.12527,-71.181015
6821,-149.23877,55.395954
9172,-149.80086,55.269363
11205,45.732162,-110.89501
1224,64.382,-23.353275
1968,144.83278,1.0217649
12881,-162.20465,50.148
3152,85.4461,-22.480906
11655,46.827557,-40.988243
14335,98.892685,-46.276543
8581,-139.21048,7.034484
8525,-91.361015,54.662415
16814,-143.7515,-67.52617
6565,-2.1524239,-29.879807
12731,-96.88424,31.00099
12797,-74.099045,-12.263152
7678,-55.33243,-87.19001
4544,25.728056,14.927002
8258,-156.94513,69.57364
9066,-45.81027,106.43132
13471,58.43609,30.433386
13483,143.9827,-3.084753
8795,-161.16661,50.62982
12746,-161.56853,51.33477
14757,71.56454,3.639392
19631,6.8905888,25.337635
8733,-58.350796,57.055046
6507,97.676895,118.06121
7459,89.229225,24.542282
15136,20.875822,-46.801952
7670,-51.26924,-92.131645
10079,-119.157646,-138.30516
57,138.1623,-68.67147
1998,138.38106,-68.5395
16772,-144.3505,-63.97571
11657,93.77302,23.4491
14654,16.331213,-52.749
20581,-96.67486,32.59364
18496,-142.88899,-64.00335
8498,-137.92435,97.2347
16000,-138.10811,96.61041
7486,-109.04907,-138.57022
7997,-109.1192,-42.70672
2834,-90.220505,86.00443
13416,34.2838,-110.20054
8387,-62.538162,56.031483
8642,-93.14237,54.848415
19902,114.72014,36.78749
11815,-146.44757,-62.226013
4803,-101.54162,-104.58722
11875,6.9391575,29.118721
7500,-58.66927,-86.023895
15051,102.15089,-77.23478
9197,-49.11017,107.758575
4805,-106.64961,-140.7612
10107,-78.6646,-123.04832
14707,-14.379531,-55.45964
12131,83.7807,-97.143394
9691,5.666235,-193.59473
11872,145.62779,-65.94028
17391,76.31698,-92.47958
12799,-89.238045,41.403408
8199,-78.22831,37.661854
17268,158.24873,-74.0273
19926,77.90694,-92.24098
8244,-91.767105,-8.282929
12071,31.467016,97.205925
12547,-94.97866,31.647148
18730,-0.79091036,-30.10147
4390,131.4338,-61.099586
14659,-22.022736,28.881908
15061,107.17175,-143.86595
15878,8.863701,-30.237637
14798,30.743773,72.599236
14386,117.62588,-37.044266
8334,-139.5668,108.944046
11993,-173.44374,-54.10468
20156,87.266785,2.3402007
7577,-81.95006,-121.53038
16693,105.903076,-77.10728
103,90.926414,-20.952635
2594,-71.98534,0.6888566
17568,-2.279296,-189.35262
3243,-109.046585,1.4999654
16730,107.2459,-138.29155
16210,-70.69493,-5.8302684
22,43.912342,173.45976
10635,67.99943,37.897644
16804,44.098633,64.03143
8860,-165.52928,50.623352
8717,-164.45311,51.66149
13492,73.92514,104.26334
12115,33.696583,-110.88853
7253,93.12737,125.98545
13073,-166.88214,-5.627888
18841,142.91888,-1.4565846
17022,86.083435,-53.801212
5553,-137.64186,119.69127
11389,95.09046,-48.25039
19831,75.294624,-49.66997
19072,33.52229,71.46608
17448,-101.963425,-104.42164
7115,72.184616,93.744156
12016,154.26707,-8.534435
8680,-61.57296,41.31225
12095,48.55199,-5.898345
9628,5.3253865,-195.58492
12838,-49.26737,58.07103
1477,32.228775,168.81786
12944,-58.94338,29.755987
3454,-157.86801,-92.330025
3790,-119.48902,-14.850054
15522,-51.2267,50.03603
11869,67.73819,36.9255
16086,-73.30688,28.383673
13659,68.86253,58.15626
14657,66.386375,41.224712
752,2.024126,5.7496924
5465,-99.61937,-22.291403
16185,-99.30865,-22.232307
8435,-57.17374,26.499817
14205,-60.9992,-47.06099
13663,26.742338,-83.39277
11836,26.33633,-83.33698
11712,121.02127,-36.469936
8278,-137.4156,6.9526873
16778,121.79881,75.99427
4969,9.729108,-10.69797
12168,8.698651,-11.028969
11082,-24.287167,-55.707733
1760,44.484924,-15.400475
4983,44.66954,-15.88185
12908,-161.76744,39.053463
9078,-24.846088,156.44237
7178,148.49678,56.604767
13734,56.558147,-16.806473
14588,-23.362581,-36.871967
14187,-23.37461,-36.870255
5661,102.55127,-21.421484
16737,-21.779032,-11.462616
9850,1.9913161,-174.26059
19282,20.075321,30.858484
6413,95.750854,62.323734
14604,72.40979,91.44329
14374,165.80453,-26.340288
13451,-10.895242,-72.26883
12064,25.89317,-83.26852
5652,99.29967,123.77406
7079,116.93896,-42.890106
210,71.990395,-54.61085
6510,72.03016,-54.929214
5506,-94.43839,42.271114
13062,-142.8404,101.28163
15321,124.78305,35.133907
12429,-77.26482,41.76069
11698,113.01579,-59.289043
2833,-89.95064,85.8609
12424,-95.40933,10.788213
6102,-16.467115,-52.51446
11547,90.99466,-59.722775
11280,40.996822,-79.61408
10753,-59.962498,70.91414
13463,17.787321,92.0089
11626,142.74234,32.89958
